city|location|area_sq_ft|num_of_bedrooms|num_of_bathrooms|price_in_rupees
Islamabad|Soan Garden - Block H, Soan Garden|1906|5|6|30000000
Islamabad|Bahria Enclave - Sector H, Bahria Enclave|1362|3|5|26000000
Islamabad|Bahria Enclave - Sector C1, Bahria Enclave|2723|5|6|54500000
Islamabad|Bahria Enclave - Sector N, Bahria Enclave|1362|3|5|25000000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|6|6|119000000
Islamabad|Ghauri Town Phase 4A, Ghauri Town|1906|8|6|25000000
Islamabad|Ghauri Town Phase 4A, Ghauri Town|1906|6|6|26000000
Islamabad|Jinnah Gardens Phase 1, Jinnah Gardens|1906|5|5|34000000
Islamabad|Ghauri Town Phase 2, Ghauri Town|2723|8|6|35000000
Islamabad|Ghauri Town Phase 4A, Ghauri Town|1089|4|4|14000000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|5|6|90000000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|6|6|125000000
Islamabad|Bhara kahu, Islamabad|1362|4|4|24000000
Islamabad|Bani Gala, Islamabad|5445|7|6|62000000
Islamabad|G-13, Islamabad|1089|5|5|27000000
Islamabad|DHA Phase 1 - Defence Villas, DHA Phase 1 - Sector F|2723|3|5|41500000
Islamabad|DHA Defence Phase 1, DHA Defence|6534|5|0|79000000
Islamabad|F-7, Islamabad|20691|6|6|743500000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|5|5|129000000
Islamabad|DHA Phase 2 - Sector B, DHA Defence Phase 2|5445|5|6|140000000
Islamabad|DHA Phase 2 - Sector B, DHA Defence Phase 2|5445|5|0|129000000
Islamabad|DHA Phase 2 - Sector B, DHA Defence Phase 2|5445|6|0|119000000
Islamabad|DHA Phase 2 - Sector B, DHA Defence Phase 2|5445|6|0|100000000
Islamabad|G-13, Islamabad|2723|6|6|87500000
Islamabad|D-12/3, D-12|1362|4|6|65000000
Islamabad|G-11/1, G-11|2178|4|5|60000000
Islamabad|I-10, Islamabad|1634|5|4|55000000
Islamabad|D-12/2, D-12|2178|4|4|95000000
Islamabad|Bahria Enclave, Bahria Town|2723|5|5|55000000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|5|6|130000000
Islamabad|F-17, Islamabad|8168|7|6|87500000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|5|5|129000000
Islamabad|DHA Phase 1 - Sector F, DHA Defence Phase 1|4084|5|5|72500000
Islamabad|Bahria Garden City, Bahria Town|6534|0|0|260000000
Islamabad|Jinnah Gardens Phase 1, Jinnah Gardens|1906|2|3|18500000
Islamabad|F-8, Islamabad|13612|1|1|478500000
Islamabad|I-8, Islamabad|5445|8|6|190000000
Islamabad|Lehtarar Road, Islamabad|1498|2|3|9000000
Islamabad|Soan Garden - Block F, Soan Garden|2451|3|4|22000000
Islamabad|DHA Phase 2 - Sector F, DHA Defence Phase 2|5445|5|6|120000000
Islamabad|DHA Phase 2 - Sector A, DHA Defence Phase 2|5445|6|6|84500000
Islamabad|G-13, Islamabad|1089|5|5|34000000
Islamabad|Bahria Enclave - Sector I, Bahria Enclave|1362|3|4|23800000
Islamabad|Eighteen, Kashmir Highway|2723|4|4|54000000
Islamabad|Naval Anchorage, Islamabad|3867|6|6|52500000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|6|6|119000000
Islamabad|Bahria Enclave - Sector N, Bahria Enclave|1362|3|3|21500000
Islamabad|DHA Defence Phase 2, DHA Defence|3812|5|6|75000000
Islamabad|Faisal Town - F-18, Islamabad|2178|6|6|32000000
Islamabad|G-13, Islamabad|3812|7|6|100000000
Islamabad|B-17, Islamabad|1362|4|6|20000000
Islamabad|G-13, Islamabad|2723|6|5|85000000
Islamabad|G-13, Islamabad|3812|7|6|100000000
Islamabad|F-6, Islamabad|7623|6|6|350000000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|6|6|81500000
Islamabad|Jinnah Gardens Phase 1, Jinnah Gardens|1906|3|4|24500000
Islamabad|Jinnah Gardens Phase 1, Jinnah Gardens|1906|7|6|38500000
Islamabad|F-7/1, F-7|7078|6|6|450000000
Islamabad|E-11/3, E-11|5445|6|6|147500000
Islamabad|F-7/1, F-7|7078|6|0|450000000
Islamabad|Soan Garden, Islamabad|1906|4|6|26500000
Islamabad|Bahria Garden City, Bahria Town|17424|6|6|230000000
Islamabad|Soan Garden - Block H, Soan Garden|2723|7|6|36000000
Islamabad|Soan Garden - Block H, Soan Garden|1634|5|5|30500000
Islamabad|Soan Garden - Block E, Soan Garden|5445|7|6|60000000
Islamabad|Soan Garden - Block H, Soan Garden|1634|5|5|29500000
Islamabad|Soan Garden - Block H, Soan Garden|2723|6|6|32500000
Islamabad|Soan Garden - Block F, Soan Garden|5445|7|6|67500000
Islamabad|DHA Phase 2 - Sector G, DHA Defence Phase 2|5445|7|6|127500000
Islamabad|Bahria Enclave, Bahria Town|5445|5|5|105000000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|5|6|115000000
Islamabad|F-8, Islamabad|6534|5|6|260000000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|6|6|118500000
Islamabad|Gulberg Residencia - Block I, Gulberg Residencia|2723|5|6|60000000
Islamabad|Gulberg Residencia - Block L, Gulberg Residencia|2995|7|6|52500000
Islamabad|Gulberg Residencia - Block L, Gulberg Residencia|2723|6|6|50000000
Islamabad|D-12/4, D-12|5445|6|6|190000000
Islamabad|B-17, Islamabad|1906|4|6|29500000
Islamabad|DHA Defence Phase 2, DHA Defence|3812|5|6|74000000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|6|6|92500000
Islamabad|F-7/3, F-7|13612|4|5|550000000
Islamabad|E-7, Islamabad|11434|0|0|650000000
Islamabad|F-6/3, F-6|5445|5|6|450000000
Islamabad|F-11/3, F-11|5445|5|6|220000000
Islamabad|Jinnah Gardens Phase 1, Jinnah Gardens|1906|2|1|21000000
Islamabad|Soan Garden - Block H, Soan Garden|1906|5|6|30000000
Islamabad|Soan Garden - Block D, Soan Garden|4629|7|6|67500000
Islamabad|CBR Town Phase 1 - Block C, CBR Town Phase 1|3268|4|4|42500000
Islamabad|Soan Garden - Block C, Soan Garden|1362|4|5|19500000
Islamabad|Soan Garden - Block D, Soan Garden|2723|7|6|42500000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|6|6|115000000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|5|6|115000000
Islamabad|G-15, Islamabad|1906|5|6|35000000
Islamabad|E-11/3, E-11|5445|9|6|210000000
Islamabad|Bahria Enclave - Sector A, Bahria Enclave|2723|5|5|61000000
Islamabad|Park Enclave 1, Park Enclave|5445|7|6|160000000
Islamabad|Top City 1, Islamabad|2723|5|5|44000000
Islamabad|I-8, Islamabad|6534|8|6|235000000
Islamabad|DHA Defence Phase 2, DHA Defence|8168|6|6|170000000
Islamabad|G-16/4, G-16|2178|7|6|40000000
Islamabad|E-18, Islamabad|2723|7|6|26000000
Islamabad|Margalla View Society - Block D, Margalla View Housing Society|2723|7|6|31500000
Islamabad|G-13, Islamabad|2968|8|0|87500000
Islamabad|F-6/3, F-6|11979|5|6|550000000
Islamabad|DHA Defence Phase 1, DHA Defence|5445|5|0|105000000
Islamabad|Jinnah Gardens Phase 1, Jinnah Gardens|1906|4|6|30000000
Islamabad|Jinnah Gardens Phase 1, Jinnah Gardens|1906|5|6|32500000
Islamabad|Jinnah Gardens Phase 1, Jinnah Gardens|2723|3|6|44000000
Islamabad|G-13, Islamabad|5445|6|6|150000000
Islamabad|G-13, Islamabad|2723|6|6|78000000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|6|6|94900000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|9|6|95000000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|7|6|250000000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|5|6|100000000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|6|6|107500000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|6|6|102500000
Islamabad|G-15/1, G-15|5990|10|6|75500000
Islamabad|G-15, Islamabad|5990|8|6|71500000
Islamabad|F-10, Islamabad|13068|5|6|400000000
Islamabad|Bahria Enclave - Sector C, Bahria Enclave|5445|5|5|105000000
Islamabad|D-12, Islamabad|5445|9|6|249000000
Islamabad|I-8/1, I-8|3812|6|6|120000000
Islamabad|F-6, Islamabad|10890|6|6|600000000
Islamabad|G-13, Islamabad|3867|6|6|105000000
Islamabad|G-13, Islamabad|5445|6|6|140000000
Islamabad|E-11, Islamabad|5445|8|0|137500000
Islamabad|G-13/2, G-13|2723|8|6|90000000
Islamabad|G-13/4, G-13|3812|9|6|108000000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|6|6|118900000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|6|6|118400000
Islamabad|G-9, Islamabad|3867|9|0|155000000
Islamabad|Jinnah Gardens Phase 1, Jinnah Gardens|1906|4|6|32000000
Islamabad|Jinnah Gardens Phase 1, Jinnah Gardens|1906|4|6|32000000
Islamabad|F-7/3, F-7|7078|6|6|360000000
Islamabad|D-12/1, D-12|3812|6|6|165000000
Islamabad|Bahria Enclave, Bahria Town|1362|3|4|21000000
Islamabad|F-10/2, F-10|10890|10|6|320000000
Islamabad|F-8/4, F-8|7078|5|5|300000000
Islamabad|F-7/1, F-7|5990|6|6|320000000
Islamabad|E-7, Islamabad|11434|5|6|850000000
Islamabad|F-6/3, F-6|29403|6|6|2500000000
Islamabad|F-11/2, F-11|7078|9|6|250000000
Islamabad|F-11/1, F-11|7078|6|6|200000000
Islamabad|E-7, Islamabad|8712|7|6|670000000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|6|6|150000000
Islamabad|F-6, Islamabad|5445|5|6|225000000
Islamabad|F-6, Islamabad|5445|5|6|205000000
Islamabad|DHA Phase 2 - Sector H, DHA Defence Phase 2|5445|7|0|149000000
Islamabad|G-13/1, G-13|2723|9|6|92500000
Islamabad|F-8/3, F-8|9801|5|6|340000000
Islamabad|MPCHS - Block B, MPCHS - Multi Gardens|2723|6|6|50000000
Islamabad|Soan Garden - Block F, Soan Garden|1362|5|6|24000000
Islamabad|E-11, Islamabad|3268|8|0|90000000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|6|6|119000000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|6|6|119000000
Islamabad|DHA Defence Phase 2, DHA Defence|19058|9|6|280000000
Islamabad|Gulshan-e-Sehat 2 - Block G, Gulshan-e-Sehat 2|1362|7|6|16000000
Islamabad|Gulshan-e-Sehat 2 - Block G, Gulshan-e-Sehat 2|5445|9|6|60000000
Islamabad|Gulshan-e-Sehat 2 - Block G, Gulshan-e-Sehat 2|1906|3|3|14500000
Islamabad|Faisal Town Phase 1 - Block B, Faisal Town Phase 1|5445|7|6|110000000
Islamabad|E-11/4, E-11|5445|6|6|150000000
Islamabad|F-10/1, F-10|5445|5|5|167500000
Islamabad|F-11, Islamabad|7078|9|6|250000000
Islamabad|E-7, Islamabad|13068|10|6|1200000000
Islamabad|F-8/3, F-8|5445|5|6|300000000
Islamabad|F-6/2, F-6|21780|11|6|1200000000
Islamabad|F-11/3, F-11|5445|8|6|200000000
Islamabad|F-6/2, F-6|26136|6|6|1500000000
Islamabad|F-10, Islamabad|5445|5|5|180000000
Islamabad|G-15/4, G-15|2178|5|5|40000000
Islamabad|Bani Gala, Islamabad|1089|4|4|16500000
Islamabad|DHA Defence Phase 2, DHA Defence|2723|5|6|77500000
Islamabad|DHA Phase 2 - Sector D, DHA Defence Phase 2|5445|6|0|105000000
Islamabad|El Cielo, GT Road|1715|3|3|14000000
Islamabad|DHA Phase 2 - Sector E, DHA Defence Phase 2|5445|5|0|145000000
Islamabad|Bhara kahu, Islamabad|1362|6|6|14000000
Islamabad|Bhara kahu, Islamabad|1906|4|3|9000000
Islamabad|Telegarden (T&T ECHS), F-17|3812|7|6|38000000
Islamabad|Bahria Enclave - Sector C, Bahria Enclave|5445|5|6|100000000
Islamabad|Bahria Enclave - Sector N, Bahria Enclave|1362|3|3|23500000
Islamabad|E-11/3, E-11|5445|6|6|150000000
Islamabad|G-13/3, G-13|2968|0|0|80000000
Islamabad|E-11, Islamabad|5445|9|0|160000000
Islamabad|F-10/2, F-10|5990|8|0|230000000
Islamabad|E-11/1, E-11|3812|6|6|98000000
Islamabad|F-7/3, F-7|13612|4|4|800000000
Islamabad|F-10/4, F-10|5445|5|6|180000000
Islamabad|F-7, Islamabad|7078|6|6|470000000
Islamabad|F-6/2, F-6|10890|5|6|650000000
Islamabad|F-11/1, F-11|7078|7|6|250000000
Islamabad|F-10, Islamabad|10890|10|6|300000000
Islamabad|F-11, Islamabad|7078|6|6|250000000
Islamabad|F-11/4, F-11|10890|6|6|350000000
Islamabad|DHA Phase 2 - Sector D, DHA Defence Phase 2|5445|6|0|105000000
Islamabad|DHA Phase 2 - Sector B, DHA Defence Phase 2|5445|6|0|119000000
Islamabad|DHA Phase 2 - Sector E, DHA Defence Phase 2|5445|6|6|150000000
Islamabad|B-17, Islamabad|5445|7|6|87500000
Islamabad|Bahria Enclave - Sector B1, Bahria Enclave|1362|3|3|22500000
Islamabad|Soan Garden, Islamabad|4684|6|0|67500000
Islamabad|F-17, Islamabad|2178|5|6|27900000
Islamabad|G-15/4, G-15|1906|5|6|39500000
Islamabad|Jinnah Gardens Phase 1, Jinnah Gardens|1906|4|5|36500000
Islamabad|Jinnah Gardens Phase 1, Jinnah Gardens|1906|4|5|37500000
Islamabad|Bahria Enclave, Bahria Town|2723|7|6|58000000
Islamabad|F-7, Islamabad|11434|7|6|700000000
Islamabad|E-11, Islamabad|1634|4|5|41000000
Islamabad|E-11, Islamabad|4357|6|6|100000000
Islamabad|Lehtarar Road, Islamabad|1089|3|3|7500000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|5|6|128000000
Islamabad|DHA Defence Phase 2, DHA Defence|9256|7|6|155000000
Islamabad|F-8/1, F-8|5990|5|5|225000000
Islamabad|F-11, Islamabad|5445|6|6|350000000
Islamabad|F-6/3, F-6|21780|11|6|1650000000
Islamabad|PWD Housing Society - Block D, PWD Housing Scheme|3812|6|6|55000000
Islamabad|National Police Foundation O-9 - Block A, National Police Foundation O-9|5445|6|6|55000000
Islamabad|National Police Foundation O-9 - Block D, National Police Foundation O-9|5445|6|6|63500000
Islamabad|G-6, Islamabad|3077|3|3|85000000
Islamabad|F-10, Islamabad|5445|5|5|170000000
Islamabad|G-9/4, G-9|2723|5|5|75000000
Islamabad|Jinnah Gardens Phase 1, Jinnah Gardens|3867|6|0|45000000
Islamabad|Jinnah Gardens Phase 1, Jinnah Gardens|1906|4|5|37000000
Islamabad|Bahria Enclave, Bahria Town|3268|7|6|42500000
Islamabad|MPCHS - Block E, MPCHS - Multi Gardens|2178|4|6|26000000
Islamabad|E-7, Islamabad|8712|6|0|669900000
Islamabad|E-11/4, E-11|5445|8|6|165000000
Islamabad|Gulshan-e-Sehat 1 - Block C, Gulshan-e-Sehat 1|1362|0|3|8500000
Islamabad|E-11/3, E-11|5445|8|6|170000000
Islamabad|G-15/4, G-15|2178|0|0|40000000
Islamabad|Bahria Enclave - Sector N, Bahria Enclave|1362|3|5|25000000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|5|6|105000000
Islamabad|I-10, Islamabad|1634|5|4|34500000
Islamabad|MPCHS - Block D, MPCHS - Multi Gardens|1906|5|5|33000000
Islamabad|MPCHS - Block E, MPCHS - Multi Gardens|1906|4|5|30000000
Islamabad|MPCHS - Block E, MPCHS - Multi Gardens|1906|4|5|29000000
Islamabad|MPCHS - Block E, MPCHS - Multi Gardens|1906|4|5|31000000
Islamabad|F-11, Islamabad|5445|5|6|160000000
Islamabad|Top City 1, Islamabad|2723|6|6|42500000
Islamabad|Top City 1, Islamabad|2723|6|6|44000000
Islamabad|Top City 1, Islamabad|2723|5|6|45000000
Islamabad|Top City 1, Islamabad|2723|6|6|45000000
Islamabad|I-10, Islamabad|1362|3|3|32500000
Islamabad|Top City 1, Islamabad|2723|6|6|46000000
Islamabad|University Town, Islamabad|1362|4|5|17000000
Islamabad|Bahria Enclave - Sector H, Bahria Enclave|1362|4|5|22900000
Islamabad|F-11/3, F-11|5445|8|0|200000000
Islamabad|F-10, Islamabad|5445|3|3|160000000
Islamabad|National Police Foundation O-9 - Block C, National Police Foundation O-9|2723|5|6|33500000
Islamabad|G-11/2, G-11|1362|5|5|53500000
Islamabad|G-13, Islamabad|1906|5|5|60500000
Islamabad|F-10 Markaz, F-10|5445|10|6|200000000
Islamabad|I-11/2, I-11|2178|8|6|60000000
Islamabad|MPCHS - Block C1, MPCHS - Multi Gardens|2178|4|6|30000000
Islamabad|I-10/2, I-10|1906|4|4|46000000
Islamabad|Bahria Enclave - Sector N, Bahria Enclave|1362|3|4|24500000
Islamabad|Bahria Enclave - Sector I, Bahria Enclave|1362|3|4|21500000
Islamabad|MPCHS - Multi Gardens, B-17|2723|6|6|52000000
Islamabad|G-13, Islamabad|2178|5|6|62500000
Islamabad|G-13, Islamabad|2178|5|6|63000000
Islamabad|G-13, Islamabad|2178|5|6|61500000
Islamabad|G-13, Islamabad|2968|6|6|85000000
Islamabad|Top City 1, Islamabad|2723|6|0|26600000
Islamabad|DHA Defence Phase 2, DHA Defence|10890|6|6|170000000
Islamabad|G-13/4, G-13|2723|7|6|79000000
Islamabad|University Town, Islamabad|2723|3|4|15000000
Islamabad|Gulberg Residencia - Block J, Gulberg Residencia|1906|5|5|41500000
Islamabad|Jinnah Gardens Phase 1, Jinnah Gardens|1906|6|6|36000000
Islamabad|PHAF Officers Residencia, Kuri Road|3867|6|6|43000000
Islamabad|PHAF Officers Residencia, Kuri Road|2178|4|4|23500000
Islamabad|F-8, Islamabad|10346|6|6|450000000
Islamabad|Bani Gala, Islamabad|12523|5|5|120000000
Islamabad|Bahria Garden City - Zone 1, Bahria Garden City|10890|6|6|135000000
Islamabad|G-13, Islamabad|3812|7|6|105000000
Islamabad|Naval Anchorage, Islamabad|5445|8|6|77000000
Islamabad|D-17, Islamabad|2723|5|5|42000000
Islamabad|F-11/1, F-11|7078|6|6|200000000
Islamabad|Naval Anchorage, Islamabad|5445|7|6|98500000
Islamabad|I-8, Islamabad|3812|10|0|175000000
Islamabad|Bahria Enclave - Sector N, Bahria Enclave|2178|5|6|36800000
Islamabad|F-6, Islamabad|21780|11|6|1350000000
Islamabad|E-7, Islamabad|8712|6|6|680000000
Islamabad|DHA Phase 2 - Sector J, DHA Defence Phase 2|5445|6|6|107500000
Islamabad|F-7, Islamabad|21780|8|7|1740000000
Islamabad|The Galleria, Bahria Enclave|1362|3|3|21000000
Islamabad|H-13, Islamabad|2178|6|6|35000000
Islamabad|I-11, Islamabad|1634|7|6|41500000
Islamabad|PHAF Officers Residencia, Kuri Road|5445|6|6|55000000
Islamabad|Chatha Bakhtawar, Islamabad|1198|4|4|14500000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|5|6|127000000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|6|6|138000000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|6|6|98500000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|6|6|115000000
Islamabad|Faisal Town - F-18, Islamabad|1362|4|5|26500000
Islamabad|CBR Town Phase 1 - Block B, CBR Town Phase 1|2723|6|6|45000000
Islamabad|Bahria Enclave - Sector N, Bahria Enclave|1362|3|4|22000000
Islamabad|Bahria Enclave - Sector C1, Bahria Enclave|2723|6|6|53500000
Islamabad|DHA Defence Phase 2, DHA Defence|2723|5|6|49000000
Islamabad|Bani Gala, Islamabad|5445|4|6|67500000
Islamabad|MPCHS - Block B, MPCHS - Multi Gardens|3812|6|6|55000000
Islamabad|Naval Anchorage, Islamabad|5445|9|0|100000000
Islamabad|Bahria Enclave - Sector J, Bahria Enclave|2723|5|6|50000000
Islamabad|F-6, Islamabad|17424|8|6|1300000000
Islamabad|E-11, Islamabad|5445|8|6|145000000
Islamabad|E-11, Islamabad|2178|5|5|65000000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|6|6|95000000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|6|6|115000000
Islamabad|I-11, Islamabad|1634|7|6|41500000
Islamabad|I-11, Islamabad|1634|5|5|40000000
Islamabad|Soan Garden, Islamabad|2723|4|4|24500000
Islamabad|G-13/4, G-13|5445|9|0|145000000
Islamabad|F-7/4, F-7|7078|8|6|295000000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|6|6|105000000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|5|5|150000000
Islamabad|DHA Phase 2 - Sector E, DHA Defence Phase 2|5445|6|6|123500000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|6|6|100000000
Islamabad|F-7, Islamabad|7078|6|6|250000000
Islamabad|DHA Phase 1 - Sector A, DHA Defence Phase 1|5445|5|6|95000000
Islamabad|F-10, Islamabad|10890|6|6|350000000
Islamabad|F-6, Islamabad|4847|7|0|270000000
Islamabad|E-11, Islamabad|1824|4|4|46000000
Islamabad|G-13, Islamabad|1906|4|4|45900000
Islamabad|G-13, Islamabad|5445|8|6|165000000
Islamabad|Bani Gala, Islamabad|2723|4|5|45000000
Islamabad|Bahria Enclave - Sector B1, Bahria Enclave|1362|3|4|26000000
Islamabad|G-9/4, G-9|1634|3|3|62500000
Islamabad|Zaraj Housing Scheme, Islamabad|2723|5|5|55000000
Islamabad|I-11, Islamabad|1906|6|6|50000000
Islamabad|DHA Defence Phase 2, DHA Defence|5445|6|6|150000000
Islamabad|F-10, Islamabad|10890|6|6|450000000
Islamabad|Bahria Enclave, Bahria Town|10890|8|6|110000000
Islamabad|Bahria Enclave - Sector B2, Bahria Enclave|5445|6|6|62000000
Islamabad|Bahria Enclave - Sector N, Bahria Enclave|1362|3|4|22000000
Islamabad|Bahria Enclave - Sector C, Bahria Enclave|5445|5|6|85000000
Islamabad|Bahria Enclave - Sector C1, Bahria Enclave|2723|5|6|47000000
Islamabad|Bahria Enclave, Bahria Town|3540|5|6|45000000
Islamabad|G-13, Islamabad|2723|6|6|72500000
Islamabad|F-8, Islamabad|5445|6|6|280000000
Islamabad|F-7, Islamabad|7078|8|0|400000000
Islamabad|F-7, Islamabad|7623|5|5|410000000
Islamabad|F-8, Islamabad|19602|10|0|850000000
Islamabad|F-6, Islamabad|26136|6|6|1280000000
Islamabad|E-7, Islamabad|8712|7|6|700000000
Islamabad|Bahria Enclave - Sector H, Bahria Enclave|1362|3|3|24000000
Islamabad|Bahria Enclave - Sector A, Bahria Enclave|2723|5|5|48000000
Islamabad|G-13, Islamabad|2723|6|6|87500000
Islamabad|F-10, Islamabad|10890|6|6|340000000
Islamabad|Bahria Enclave - Sector H, Bahria Enclave|1362|3|4|28500000
Islamabad|DHA Defence Phase 3, DHA Defence|1362|5|5|24000000
Islamabad|Bahria Enclave, Bahria Town|3268|5|6|42000000
Islamabad|Bahria Enclave - Sector C1, Bahria Enclave|2723|5|6|45000000
Islamabad|DHA Phase 2 - Sector G, DHA Defence Phase 2|3268|4|5|67500000
Islamabad|Bahria Enclave - Sector H, Bahria Enclave|1362|3|3|25000000
Islamabad|Bahria Enclave, Bahria Town|2723|5|6|47500000
Islamabad|G-9/4, G-9|1824|4|4|56000000
Islamabad|E-7, Islamabad|6534|6|0|580000000
Islamabad|E-7, Islamabad|10346|6|6|650000000
Islamabad|G-13, Islamabad|3812|7|6|100000000
Islamabad|G-13, Islamabad|2723|6|6|87500000
Islamabad|E-11, Islamabad|5445|5|6|117500000
Islamabad|Gulberg Residencia, Gulberg|1906|10|5|32000000
Islamabad|MPCHS - Block F, MPCHS - Multi Gardens|1362|4|6|19000000
Islamabad|Bahria Enclave - Sector B1, Bahria Enclave|1362|3|3|24000000
Islamabad|Bahria Enclave - Sector H, Bahria Enclave|1362|3|3|24000000
Islamabad|Bahria Enclave - Sector I, Bahria Enclave|1362|3|3|21500000
Islamabad|Bahria Enclave - Sector N, Bahria Enclave|1362|3|3|23000000
Islamabad|Bahria Enclave - Sector C3, Bahria Enclave|2723|5|5|43000000
Islamabad|Bahria Enclave - Sector C1, Bahria Enclave|2723|5|5|49000000
Islamabad|DHA Phase 2 - Sector G, DHA Defence Phase 2|10890|7|6|250000000
Islamabad|DHA Phase 5 - Sector A, DHA Defence Phase 5|9256|6|6|220000000
Islamabad|Bani Gala, Islamabad|2723|4|5|45000000
Islamabad|Chak Shahzad, Islamabad|2178|4|4|37000000
Islamabad|G-13, Islamabad|2178|5|6|73500000
Islamabad|E-11/2, E-11|2178|5|5|72000000
Islamabad|DHA Defence Phase 5, DHA Defence|1362|4|4|33000000
Islamabad|Bani Gala, Islamabad|1634|5|5|23000000
Islamabad|Judicial Town - Block C, Judicial Town|5990|5|5|70000000
Islamabad|DHA Defence Phase 1, DHA Defence|6534|6|6|80000000
Islamabad|G-11/1, G-11|5445|6|6|162500000
Islamabad|G-13, Islamabad|2968|6|6|87500000
Islamabad|F-8/3, F-8|4847|4|5|249000000
Islamabad|Top City 1 - Block A, Top City 1|2723|6|6|38000000
Islamabad|I-10/4, I-10|1362|10|6|70000000
Islamabad|Mumtaz City, Islamabad|1525|6|6|24000000
Islamabad|Faisal Town - F-18, Islamabad|2178|7|6|32500000
Islamabad|Faisal Town - F-18, Islamabad|2723|7|6|44000000
Islamabad|G-10/1, G-10|2723|6|6|65000000
Islamabad|DHA Phase 2 - Sector C, DHA Defence Phase 2|5445|6|6|102500000
Islamabad|DHA Phase 2 - Sector D, DHA Defence Phase 2|5445|6|6|105000000
Islamabad|DHA Phase 2 - Sector B, DHA Defence Phase 2|5445|6|6|108500000
